datetime_utc,PRECTOTCORR,RH2M,T2M,WS2M
2024012808,0.09,99.32,19.66,2.52
2024012809,0.13,98.81,19.81,2.86
2024012810,0.15,98.67,19.87,2.96
2024012811,0.19,98.6,19.9,2.95
2024012812,0.57,96.32,20.44,3.28
2024012813,0.85,91.0,22.17,3.81
2024012814,2.46,83.3,24.36,4.24
2024012815,4.96,76.34,25.78,4.79
2024012816,8.85,72.06,26.25,5.37
2024012817,9.64,72.38,25.17,5.87
2024012818,6.2,72.76,23.28,6.26
2024012819,2.32,69.51,21.81,6.15
2024012820,0.45,65.37,20.95,5.83
2024012821,0.04,63.25,19.83,5.29
2024012822,0.0,65.03,17.9,4.42
2024012823,0.0,70.05,15.86,3.86
2024012900,0.0,75.79,14.43,3.72
2024012901,0.0,81.81,13.36,3.59
2024012902,0.02,88.3,12.41,3.18
2024012903,0.11,93.56,11.65,3.05
2024012904,0.18,96.22,11.17,3.23
2024012905,0.22,97.41,10.87,3.15
2024012906,0.19,97.96,10.63,3.05
2024012907,0.19,98.19,10.34,2.98
2024012908,0.16,97.41,10.02,2.9
2024012909,0.08,95.28,9.73,2.91
2024012910,0.06,96.66,8.9,2.47
2024012911,0.06,96.7,8.26,2.35
2024012912,0.01,91.86,8.66,2.9
2024012913,0.0,75.1,10.7,4.23
2024012914,0.0,63.14,12.41,4.74
2024012915,0.0,58.32,13.95,4.66
2024012916,0.0,55.09,15.33,4.59
2024012917,0.0,53.01,16.41,4.51
2024012918,0.0,51.55,17.17,4.4
2024012919,0.0,51.17,17.46,4.22
2024012920,0.0,52.11,17.22,3.85
2024012921,0.0,54.79,16.38,3.35
2024012922,0.0,65.73,13.92,1.66
2024012923,0.0,73.54,11.66,1.27
2024013000,0.0,77.7,10.89,1.26
2024013001,0.0,82.58,10.13,1.27
2024013002,0.0,87.65,9.39,1.3
2024013003,0.0,92.39,8.73,1.4
2024013004,0.0,96.71,8.15,1.5
2024013005,0.0,100.0,7.67,1.6
2024013006,0.01,100.0,7.32,1.66
2024013007,0.02,100.0,7.09,1.73
2024013008,0.02,100.0,7.09,1.78
2024013009,0.01,100.0,7.22,1.83
2024013010,0.01,100.0,7.29,1.78
2024013011,0.01,100.0,7.28,1.65
2024013012,0.0,94.94,7.97,2.3
2024013013,0.0,85.53,9.92,2.09
2024013014,0.0,67.52,13.62,1.75
2024013015,0.0,49.05,17.16,0.95
2024013016,0.0,41.94,19.03,0.22
2024013017,0.0,38.22,20.28,1.03
2024013018,0.0,37.52,20.88,1.61
2024013019,0.0,37.98,21.01,2.07
2024013020,0.0,39.38,20.69,2.2
2024013021,0.0,45.86,19.59,1.8
2024013022,0.0,61.63,16.53,1.19
2024013023,0.0,64.88,14.23,1.49
2024013100,0.0,68.07,13.38,1.98
2024013101,0.0,73.79,12.27,2.25
2024013102,0.0,77.73,11.74,2.4
2024013103,0.0,81.87,11.16,2.22
2024013104,0.0,87.73,10.32,1.9
2024013105,0.01,94.28,9.48,1.68
2024013106,0.02,98.19,9.15,1.58
2024013107,0.03,100.0,8.99,1.48
2024013108,0.05,100.0,8.93,1.35
2024013109,0.05,100.0,8.84,1.15
2024013110,0.06,100.0,8.58,1.03
2024013111,0.07,100.0,7.61,1.05
2024013112,0.05,100.0,8.96,1.19
2024013113,0.0,86.21,12.37,2.17
2024013114,0.0,71.05,15.99,2.92
2024013115,0.0,59.92,19.02,4.1
2024013116,0.0,55.14,20.76,4.35
2024013117,0.0,52.44,21.85,4.61
2024013118,0.0,51.28,22.31,5.01
2024013119,0.0,51.9,22.31,5.31
2024013120,0.0,53.96,21.78,5.41
2024013121,0.0,56.34,20.61,4.93
2024013122,0.0,61.24,18.2,3.31
2024013123,0.0,67.03,15.29,2.3
2024020100,0.0,68.1,13.76,2.21
2024020101,0.0,69.37,12.41,2.12
2024020102,0.0,71.44,11.27,1.98
2024020103,0.0,74.65,10.36,1.96
2024020104,0.0,79.04,9.54,1.94
2024020105,0.0,83.07,8.83,1.92
2024020106,0.0,85.88,8.29,1.94
2024020107,0.0,89.36,7.81,1.94
2024020108,0.0,94.05,7.46,1.96
2024020109,0.0,100.0,7.2,2.01
2024020110,0.0,100.0,7.12,2.14
2024020111,0.0,100.0,7.37,2.31
2024020112,0.0,97.44,8.6,3.02
2024020113,0.0,84.3,11.4,3.03
2024020114,0.0,69.75,15.18,2.94
2024020115,0.0,59.53,17.71,2.38
2024020116,0.0,53.1,19.35,1.76
2024020117,0.0,48.53,20.54,1.27
2024020118,0.0,45.64,21.29,1.04
2024020119,0.0,44.06,21.53,0.98
2024020120,0.0,44.66,21.07,0.97
2024020121,0.0,47.75,20.52,0.97
2024020122,0.0,57.11,18.2,0.85
2024020123,0.0,57.2,16.2,1.06
2024020200,0.0,62.43,15.17,1.08
2024020201,0.0,67.57,14.36,1.04
2024020202,0.0,72.63,13.8,1.02
2024020203,0.0,77.4,13.38,0.98
2024020204,0.0,82.35,12.98,0.95
2024020205,0.0,86.93,12.68,0.92
2024020206,0.0,89.98,12.55,0.89
2024020207,0.0,91.73,12.53,0.87
2024020208,0.0,93.5,12.4,0.85
2024020209,0.0,95.39,12.16,0.85
2024020210,0.0,96.17,12.05,0.85
2024020211,0.0,96.73,11.95,0.86
2024020212,0.0,95.37,12.4,0.71
2024020213,0.0,84.08,14.75,1.04
2024020214,0.0,65.7,18.32,0.14
2024020215,0.0,52.8,21.37,1.93
2024020216,0.0,50.72,22.52,2.48
2024020217,0.0,49.38,23.21,2.8
2024020218,0.0,48.15,23.57,3.04
2024020219,0.0,47.79,23.51,2.99
2024020220,0.0,47.76,23.14,2.7
2024020221,0.0,51.93,22.01,2.1
2024020222,0.0,66.89,18.69,1.13
2024020223,0.0,69.49,16.14,1.27
2024020300,0.0,72.49,15.15,1.44
2024020301,0.0,75.07,14.25,1.6
2024020302,0.0,77.66,13.36,1.64
2024020303,0.0,80.42,12.49,1.66
2024020304,0.0,83.12,11.71,1.73
2024020305,0.0,87.54,10.97,1.76
2024020306,0.02,93.64,10.25,1.68
2024020307,0.09,100.0,9.57,1.51
2024020308,0.07,100.0,8.97,1.31
2024020309,0.06,100.0,8.58,1.17
2024020310,0.05,100.0,8.23,1.09
2024020311,0.03,100.0,7.93,1.01
2024020312,0.53,100.0,9.34,1.24
2024020313,0.08,87.15,12.1,1.72
2024020314,0.0,75.11,15.34,1.1
2024020315,0.0,57.2,19.35,1.03
2024020316,0.0,52.2,21.22,1.36
2024020317,0.0,49.7,22.34,1.65
2024020318,0.0,47.46,23.16,1.87
2024020319,0.0,46.64,23.53,2.04
2024020320,0.0,47.25,23.44,2.03
2024020321,0.01,51.06,22.68,1.4
2024020322,0.03,59.62,20.52,0.68
2024020323,0.04,55.13,19.56,0.52
2024020400,0.03,60.76,18.23,0.51
2024020401,0.02,66.86,16.91,0.86
2024020402,0.01,73.72,15.45,1.12
2024020403,0.01,78.63,14.35,1.23
2024020404,0.04,80.64,13.92,1.27
2024020405,0.06,82.38,13.89,1.28
2024020406,0.32,88.24,13.74,1.28
2024020407,1.04,95.31,13.79,1.28
2024020408,1.18,100.0,14.02,1.38
2024020409,1.15,100.0,14.35,1.57
2024020410,0.71,100.0,15.4,2.11
2024020411,0.38,100.0,16.15,2.75
2024020412,0.29,95.7,16.91,3.54
2024020413,2.18,91.2,17.76,3.8
2024020414,11.71,85.6,19.08,4.57
2024020415,17.8,84.02,19.98,4.47
2024020416,15.6,79.45,21.06,5.21
2024020417,13.42,79.03,21.52,5.08
2024020418,18.54,79.22,22.18,4.72
2024020419,14.16,80.4,22.59,3.85
2024020420,4.56,77.03,23.3,3.48
2024020421,2.24,70.84,22.64,3.84
2024020422,0.71,72.95,19.87,3.31
2024020423,0.29,79.22,17.4,2.86
2024020500,1.13,84.16,16.14,2.36
2024020501,2.64,90.64,15.01,1.79
2024020502,3.76,96.44,14.02,1.31
2024020503,3.18,100.0,13.4,1.17
2024020504,1.58,100.0,12.94,1.11
2024020505,0.77,100.0,12.65,1.08
2024020506,0.31,100.0,12.49,1.06
2024020507,0.17,100.0,12.46,1.02
2024020508,0.3,100.0,11.93,1.09
2024020509,1.19,100.0,11.46,1.26
2024020510,2.61,100.0,11.43,1.47
2024020511,13.35,100.0,11.44,1.66
2024020512,9.15,98.39,12.89,2.2
2024020513,16.13,94.88,14.19,2.73
2024020514,25.42,89.29,15.26,3.07
2024020515,14.51,85.45,15.95,2.77
2024020516,6.24,84.9,16.36,2.97
2024020517,2.14,85.09,16.44,2.9
2024020518,0.72,84.47,16.56,2.63
2024020519,1.12,82.98,16.77,2.4
2024020520,1.64,82.2,16.87,2.22
2024020521,2.45,84.48,16.57,1.86
2024020522,2.87,89.78,15.58,1.25
2024020523,2.33,90.86,15.09,1.66
2024020600,1.62,90.42,14.92,2.43
2024020601,1.42,90.59,14.59,2.72
2024020602,1.14,90.0,14.35,2.89
2024020603,0.81,90.52,14.03,2.88
2024020604,0.71,92.97,13.49,2.8
2024020605,0.73,94.62,13.04,3.26
2024020606,0.51,95.13,12.55,3.49
2024020607,0.24,94.7,11.87,4.06
2024020608,0.21,94.07,11.13,4.38
2024020609,0.23,92.98,10.66,4.38
2024020610,0.2,92.15,10.62,4.37
2024020611,0.16,91.84,10.7,4.32
2024020612,8.49,91.14,10.85,4.32
2024020613,3.72,84.28,12.02,5.15
2024020614,1.98,73.26,14.0,5.85
2024020615,0.54,63.43,16.37,6.23
2024020616,0.1,56.53,18.32,6.46
2024020617,0.03,52.26,19.53,6.5
2024020618,0.01,50.19,20.18,6.33
2024020619,0.01,49.21,20.3,6.08
2024020620,0.0,48.89,19.78,5.8
2024020621,0.0,49.72,18.56,5.42
2024020622,0.0,54.86,16.34,4.53
2024020623,0.01,61.51,14.26,4.17
2024020700,0.03,67.57,12.86,3.77
2024020701,0.05,72.39,11.78,3.54
2024020702,0.06,76.46,10.94,3.09
2024020703,0.07,77.91,10.49,2.99
2024020704,0.09,77.61,10.28,3.11
2024020705,0.17,76.83,10.21,3.48
2024020706,0.38,77.54,9.95,3.81
2024020707,0.37,79.93,9.4,3.48
2024020708,0.14,82.27,8.9,3.25
2024020709,0.09,85.07,8.49,3.28
2024020710,0.08,88.61,8.1,3.32
2024020711,0.37,92.51,7.75,3.16
2024020712,0.0,91.78,8.31,3.59
2024020713,0.0,83.11,10.86,3.67
2024020714,0.0,73.76,14.68,4.31
2024020715,0.0,63.45,18.26,4.74
2024020716,0.0,55.64,20.42,4.5
2024020717,0.0,51.15,21.42,4.27
2024020718,0.0,48.59,21.84,4.08
2024020719,0.0,48.28,21.77,3.8
2024020720,0.0,49.71,21.34,3.51
2024020721,0.0,53.7,20.26,3.23
2024020722,0.0,66.35,17.54,2.0
2024020723,0.0,76.55,15.06,1.95
2024020800,0.0,81.01,14.65,2.5
2024020801,0.0,85.8,14.12,2.75
2024020802,0.0,93.76,12.99,2.32
2024020803,0.0,99.12,12.21,2.24
2024020804,0.0,100.0,11.75,2.43
2024020805,0.0,100.0,11.51,2.79
2024020806,0.0,100.0,11.25,2.85
2024020807,0.0,100.0,10.9,2.48
2024020808,0.0,100.0,10.68,2.09
2024020809,0.0,100.0,10.88,1.72
2024020810,0.0,100.0,11.34,1.49
2024020811,0.0,100.0,11.59,1.36
2024020812,0.1,95.83,12.65,1.32
2024020813,0.02,81.29,15.84,2.41
2024020814,0.0,65.97,19.34,2.79
2024020815,0.0,56.77,21.88,3.4
2024020816,0.0,54.05,23.07,3.22
2024020817,0.0,53.45,23.54,2.96
2024020818,0.0,53.38,23.62,2.74
2024020819,0.01,53.93,23.43,2.3
2024020820,0.02,55.02,23.08,2.11
2024020821,0.07,57.85,22.53,2.02
2024020822,0.16,72.5,19.86,1.14
2024020823,0.12,77.58,17.93,1.3
2024020900,0.1,80.82,17.71,1.42
2024020901,0.07,86.32,16.86,1.5
2024020902,0.01,93.52,15.69,1.51
2024020903,0.01,97.55,15.24,1.54
2024020904,0.0,100.0,14.77,1.54
2024020905,0.02,100.0,14.37,1.45
2024020906,0.04,100.0,13.93,1.23
2024020907,0.18,100.0,13.65,1.14
2024020908,0.28,100.0,13.42,1.14
2024020909,0.15,100.0,13.23,1.2
2024020910,0.17,100.0,13.08,1.18
2024020911,0.13,100.0,13.14,1.14
2024020912,0.0,100.0,14.61,0.96
2024020913,0.0,88.78,17.47,1.92
2024020914,0.0,70.42,20.58,2.48
2024020915,0.0,56.43,23.05,2.49
2024020916,0.0,53.4,23.86,3.21
2024020917,0.0,51.63,24.37,2.98
2024020918,0.0,49.86,25.11,2.75
2024020919,0.0,49.52,25.28,2.44
2024020920,0.01,50.37,25.06,2.0
2024020921,0.01,53.7,24.21,1.71
2024020922,0.01,70.56,21.36,0.92
2024020923,0.0,72.77,18.94,1.13
2024021000,0.01,77.58,18.25,1.27
2024021001,0.01,82.24,17.63,1.43
2024021002,0.0,85.89,17.19,1.65
2024021003,0.0,90.23,16.64,1.73
2024021004,0.0,94.27,16.07,1.69
2024021005,0.0,95.17,15.99,1.65
2024021006,0.0,96.02,15.77,1.58
2024021007,0.0,97.4,15.48,1.45
2024021008,0.01,99.18,15.18,1.32
2024021009,0.01,100.0,14.74,1.19
2024021010,0.02,100.0,14.45,1.1
2024021011,0.04,100.0,14.35,1.11
2024021012,0.03,96.64,16.09,1.24
2024021013,0.02,81.04,19.56,2.53
2024021014,0.01,62.96,22.55,3.21
2024021015,0.01,55.88,24.07,3.58
2024021016,0.03,53.53,25.04,3.52
2024021017,0.02,52.09,25.8,3.43
2024021018,0.02,51.19,26.31,3.31
2024021019,0.14,50.68,26.51,3.17
2024021020,0.01,51.0,26.33,3.03
2024021021,0.02,54.77,25.43,2.59
2024021022,0.02,68.56,22.92,1.39
2024021023,0.0,72.46,21.07,1.49
2024021100,0.0,76.07,20.7,1.99
2024021101,0.0,82.76,19.77,2.38
2024021102,0.0,88.88,19.0,2.76
2024021103,0.0,93.62,18.4,2.88
2024021104,0.0,99.17,17.63,2.43
2024021105,0.07,100.0,17.03,2.11
2024021106,0.13,100.0,16.68,1.9
2024021107,0.15,100.0,16.47,1.73
2024021108,0.16,100.0,16.31,1.59
2024021109,0.19,100.0,16.57,1.88
2024021110,0.12,100.0,17.12,2.41
2024021111,0.1,100.0,17.28,2.5
2024021112,0.13,98.09,18.74,3.23
2024021113,0.15,89.28,21.11,3.84
2024021114,0.12,76.05,23.74,4.17
2024021115,0.04,65.21,25.5,4.12
2024021116,0.04,58.84,26.59,3.83
2024021117,0.21,55.89,27.42,3.56
2024021118,0.45,54.81,27.8,3.33
2024021119,0.17,53.67,28.16,3.14
2024021120,0.08,53.26,28.04,2.91
2024021121,0.13,57.76,27.04,2.29
2024021122,0.37,70.86,24.79,1.2
2024021123,0.86,74.53,22.74,1.17
2024021200,1.01,80.07,21.7,1.25
2024021201,0.78,84.55,20.97,1.32
2024021202,0.18,88.38,20.39,1.46
2024021203,0.13,92.85,19.69,1.66
2024021204,0.47,97.47,19.11,1.89
2024021205,0.25,100.0,18.73,1.94
2024021206,0.2,100.0,18.47,1.83
2024021207,0.19,100.0,18.35,1.75
2024021208,0.18,100.0,18.29,1.73
2024021209,0.19,100.0,18.33,1.8
2024021210,0.19,100.0,18.4,1.92
2024021211,0.19,100.0,18.49,2.05
2024021212,1.04,97.76,20.01,3.08
2024021213,1.11,92.42,22.14,3.96
2024021214,1.79,82.4,24.61,4.65
2024021215,1.41,69.59,26.72,5.11
2024021216,0.6,61.01,27.97,5.41
2024021217,0.85,56.9,28.73,5.65
2024021218,0.72,56.02,28.76,5.75
2024021219,0.36,56.43,28.26,5.74
2024021220,0.1,57.17,27.46,5.54
2024021221,0.0,58.85,26.63,5.03
2024021222,0.0,63.92,25.29,4.0
2024021223,0.0,70.71,23.71,3.35
2024021300,0.03,77.36,22.68,3.27
2024021301,0.18,82.39,22.06,3.71
2024021302,0.54,86.71,21.59,3.89
2024021303,1.78,89.27,21.57,4.43
2024021304,4.67,92.06,21.49,4.56
2024021305,5.1,94.03,21.47,4.51
2024021306,2.09,95.6,21.34,3.99
2024021307,1.06,96.28,20.99,3.59
2024021308,0.5,95.73,20.11,3.65
2024021309,0.19,93.81,18.73,3.44
2024021310,0.09,92.66,17.52,3.09
2024021311,0.02,93.84,16.54,2.47
2024021312,0.0,90.59,16.95,3.06
2024021313,0.0,78.58,18.49,4.13
2024021314,0.0,64.67,19.95,4.55
2024021315,0.0,55.14,21.26,4.42
2024021316,0.0,48.14,22.2,4.43
2024021317,0.0,43.0,22.9,4.48
2024021318,0.0,39.75,23.3,4.48
2024021319,0.0,38.61,23.18,4.4
2024021320,0.0,39.0,22.5,4.33
2024021321,0.0,42.29,21.16,3.95
2024021322,0.0,52.65,18.68,2.52
2024021323,0.0,61.62,16.18,1.91
2024021400,0.0,65.12,15.55,2.22
2024021401,0.0,70.19,14.57,2.23
2024021402,0.0,77.82,13.16,1.97
2024021403,0.0,83.83,12.07,1.88
2024021404,0.07,88.37,11.29,1.9
2024021405,0.13,92.27,10.68,1.93
2024021406,0.16,95.54,10.22,2.02
2024021407,0.16,97.61,9.9,2.21
2024021408,0.12,99.02,9.61,2.32
2024021409,0.09,99.75,9.28,2.33
2024021410,0.02,99.62,8.89,2.36
2024021411,0.01,98.85,8.54,2.5
2024021412,0.0,91.33,9.39,3.27
2024021413,0.0,78.15,11.96,3.15
2024021414,0.0,57.48,16.09,3.64
2024021415,0.0,49.59,18.96,3.04
2024021416,0.0,43.27,21.35,2.37
2024021417,0.0,39.74,22.83,2.08
2024021418,0.0,37.84,23.63,2.1
2024021419,0.0,37.37,23.85,2.16
2024021420,0.0,38.0,23.59,2.26
2024021421,0.0,42.05,22.58,2.41
2024021422,0.0,56.09,19.73,1.81
2024021423,0.0,65.09,17.0,2.25
2024021500,0.0,72.83,16.33,2.84
2024021501,0.0,82.71,15.17,2.37
2024021502,0.0,90.54,14.25,1.86
2024021503,0.0,94.07,13.8,1.71
2024021504,0.0,96.48,13.36,1.56
2024021505,0.0,95.71,13.48,1.46
2024021506,0.0,97.29,13.21,1.48
2024021507,0.0,96.64,13.29,1.61
2024021508,0.0,95.83,13.33,1.6
2024021509,0.0,95.88,13.27,1.55
2024021510,0.0,96.7,13.12,1.59
2024021511,0.0,98.21,12.93,1.36
2024021512,0.0,88.54,14.99,1.42
2024021513,0.0,71.38,18.71,2.48
2024021514,0.0,57.03,21.72,2.85
2024021515,0.0,49.81,23.46,2.48
2024021516,0.0,45.04,24.63,2.15
2024021517,0.0,42.4,25.35,1.98
2024021518,0.0,40.93,25.83,1.93
2024021519,0.0,40.52,25.97,1.74
2024021520,0.0,41.48,25.66,2.0
2024021521,0.0,43.82,24.84,1.81
2024021522,0.0,60.94,22.17,1.02
2024021523,0.0,66.83,19.33,1.39
2024021600,0.0,74.77,18.62,1.9
2024021601,0.0,81.92,18.13,2.41
2024021602,0.0,89.42,17.53,2.36
2024021603,0.0,94.99,17.05,2.2
2024021604,0.0,97.81,16.8,2.15
2024021605,0.0,100.0,16.14,1.78
2024021606,0.0,100.0,15.57,1.54
2024021607,0.0,100.0,15.25,1.51
2024021608,0.0,100.0,15.01,1.52
2024021609,0.0,100.0,14.79,1.45
2024021610,0.0,100.0,14.43,1.31
2024021611,0.0,100.0,14.1,1.14
2024021612,0.01,99.63,16.32,1.32
2024021613,0.0,85.31,19.25,1.87
2024021614,0.0,66.46,22.18,2.42
2024021615,0.0,59.5,23.61,2.37
2024021616,0.0,53.25,25.26,2.27
2024021617,0.0,50.26,26.26,2.24
2024021618,0.01,49.12,26.77,2.31
2024021619,0.02,49.35,26.88,2.34
2024021620,0.08,49.88,26.72,2.36
2024021621,0.04,53.67,25.83,2.11
2024021622,0.02,65.2,23.74,1.12
2024021623,0.02,67.65,22.42,1.29
2024021700,0.03,70.56,21.87,1.77
2024021701,0.02,74.65,20.97,2.08
2024021702,0.01,78.73,20.02,1.77
2024021703,0.02,80.9,19.39,1.32
2024021704,0.03,82.86,18.78,0.97
2024021705,0.01,83.79,18.48,0.74
2024021706,0.0,82.99,18.47,0.62
2024021707,0.0,82.72,18.43,0.54
2024021708,0.0,84.03,18.25,0.59
2024021709,0.01,86.57,17.89,0.62
2024021710,0.05,88.75,17.57,0.61
2024021711,0.07,91.0,17.29,0.62
2024021712,0.64,89.76,17.86,1.03
2024021713,0.75,85.1,19.07,1.77
2024021714,0.63,77.93,21.34,2.14
2024021715,2.65,70.6,23.69,2.61
2024021716,3.2,64.69,25.51,2.93
2024021717,7.5,61.82,26.31,3.12
2024021718,12.06,61.61,26.36,3.25
2024021719,12.83,62.83,26.04,3.21
2024021720,14.7,66.11,25.29,2.63
2024021721,15.63,70.48,24.37,1.6
2024021722,13.59,79.09,22.96,0.53
2024021723,12.61,83.87,21.33,1.49
2024021800,15.09,89.18,19.75,2.6
2024021801,19.75,92.57,18.45,2.88
2024021802,16.14,93.32,17.55,3.15
2024021803,8.87,94.47,16.81,3.1
2024021804,7.98,95.09,16.37,2.91
2024021805,10.73,95.19,16.12,2.84
2024021806,12.97,95.21,15.94,2.85
2024021807,13.39,95.18,15.78,3.09
2024021808,11.13,95.29,15.57,3.23
2024021809,9.01,94.87,15.45,3.32
2024021810,7.14,94.69,15.32,3.39
2024021811,5.45,94.13,15.02,3.52
2024021812,4.51,92.82,14.72,3.87
2024021813,13.94,90.97,14.89,4.01
2024021814,38.69,88.77,15.72,4.18
2024021815,51.6,87.81,16.51,4.52
2024021816,53.46,88.5,16.9,4.8
2024021817,59.64,88.9,17.25,5.0
2024021818,64.21,89.39,17.48,5.05
2024021819,81.37,90.41,17.45,4.93
2024021820,97.93,92.33,17.23,4.65
2024021821,100.07,94.13,16.83,4.35
2024021822,73.89,95.06,16.31,4.22
2024021823,42.87,95.32,15.82,4.28
2024021900,17.93,95.3,15.42,4.38
2024021901,13.48,95.39,15.0,4.3
2024021902,19.05,95.36,14.65,4.39
2024021903,10.14,95.45,14.47,4.21
2024021904,3.45,95.72,14.32,3.48
2024021905,1.49,96.2,14.09,2.64
2024021906,1.36,96.29,13.75,2.79
2024021907,4.34,95.9,13.29,3.61
2024021908,3.74,95.52,12.94,3.98
2024021909,1.61,95.51,12.73,4.16
2024021910,1.43,95.48,12.52,4.19
2024021911,1.63,95.36,12.2,4.03
2024021912,4.52,93.48,12.23,4.21
2024021913,1.92,87.92,13.03,4.7
2024021914,0.68,78.39,14.21,4.95
2024021915,0.09,67.81,15.59,4.87
2024021916,0.03,60.66,17.08,4.52
2024021917,0.0,57.29,18.45,4.07
2024021918,0.0,55.78,19.35,3.74
2024021919,0.0,55.34,19.78,3.59
2024021920,0.0,55.62,19.74,3.44
2024021921,0.0,57.17,19.16,3.12
2024021922,0.0,66.61,17.18,1.74
2024021923,0.0,74.46,14.12,1.26
2024022000,0.0,77.43,13.09,1.3
2024022001,0.0,80.95,12.1,1.28
2024022002,0.0,84.87,11.11,1.21
2024022003,0.0,88.63,10.18,1.15
2024022004,0.0,92.06,9.35,1.11
2024022005,0.0,95.6,8.57,1.1
2024022006,0.11,99.01,7.85,1.13
2024022007,0.55,100.0,7.22,1.19
2024022008,1.25,100.0,6.71,1.25
2024022009,1.23,100.0,6.27,1.24
2024022010,1.04,100.0,5.91,1.2
2024022011,0.96,100.0,5.56,1.15
2024022012,0.08,93.92,7.9,1.88
2024022013,0.0,85.01,10.59,2.33
2024022014,0.0,61.72,14.53,2.95
2024022015,0.0,43.23,17.35,3.41
2024022016,0.0,39.52,18.77,3.31
2024022017,0.0,37.38,19.81,3.22
2024022018,0.0,36.03,20.48,2.99
2024022019,0.0,35.32,20.76,2.74
2024022020,0.0,35.41,20.65,2.4
2024022021,0.0,37.46,19.8,2.03
2024022022,0.0,56.85,16.81,1.06
2024022023,0.0,58.54,13.46,1.22
2024022100,0.0,62.32,12.32,1.26
2024022101,0.0,66.82,11.38,1.3
2024022102,0.0,74.28,10.51,1.33
2024022103,0.0,83.58,9.7,1.36
2024022104,0.0,91.49,8.97,1.39
2024022105,0.0,97.35,8.3,1.37
2024022106,0.0,100.0,7.71,1.38
2024022107,0.0,100.0,7.22,1.42
2024022108,0.0,100.0,6.82,1.46
2024022109,0.0,100.0,6.47,1.49
2024022110,0.0,100.0,6.14,1.5
2024022111,0.01,100.0,5.91,1.55
2024022112,0.0,87.35,8.38,2.65
2024022113,0.0,76.15,11.34,2.8
2024022114,0.0,58.69,15.36,3.55
2024022115,0.0,43.61,18.09,4.58
2024022116,0.0,39.14,19.34,4.58
2024022117,0.0,36.62,20.19,4.34
2024022118,0.0,35.14,20.72,4.1
2024022119,0.0,34.34,20.9,3.93
2024022120,0.0,34.7,20.57,3.72
2024022121,0.0,38.72,19.5,3.28
2024022122,0.0,55.36,16.64,1.79
2024022123,0.0,65.06,13.35,1.67
2024022200,0.0,72.69,12.44,1.85
2024022201,0.0,81.19,11.48,1.85
2024022202,0.0,87.37,10.51,1.74
2024022203,0.0,89.71,9.56,1.61
2024022204,0.0,89.11,8.68,1.53
2024022205,0.01,88.14,7.87,1.44
2024022206,0.04,87.47,7.19,1.38
2024022207,0.26,87.17,6.66,1.33
2024022208,0.36,87.79,6.27,1.32
2024022209,0.32,90.64,6.0,1.35
2024022210,0.29,95.7,5.84,1.42
2024022211,0.28,100.0,5.74,1.44
2024022212,0.29,92.12,8.64,2.38
2024022213,0.08,83.0,11.85,2.55
2024022214,0.0,69.71,16.06,1.83
2024022215,0.0,51.3,20.29,1.4
2024022216,0.0,44.49,22.18,1.55
2024022217,0.0,41.84,23.24,1.78
2024022218,0.0,40.68,23.8,2.04
2024022219,0.0,40.3,23.94,2.2
2024022220,0.0,40.36,23.75,2.21
2024022221,0.0,44.29,22.78,1.97
2024022222,0.0,61.04,19.75,1.08
2024022223,0.0,59.77,16.57,1.25
2024022300,0.0,62.39,15.24,1.4
2024022301,0.0,64.8,14.11,1.6
2024022302,0.0,67.17,13.07,1.74
2024022303,0.01,69.98,12.17,1.74
2024022304,0.0,73.53,11.44,1.65
2024022305,0.0,78.85,10.89,1.59
2024022306,0.0,87.14,10.39,1.51
2024022307,0.0,96.42,9.97,1.43
2024022308,0.0,100.0,9.66,1.36
2024022309,0.01,100.0,9.47,1.25
2024022310,0.02,100.0,9.39,1.21
2024022311,0.02,100.0,9.53,1.28
2024022312,0.47,99.73,12.81,2.29
2024022313,0.05,85.09,16.17,3.3
2024022314,0.07,70.11,19.84,4.49
2024022315,0.22,62.55,22.1,5.23
2024022316,0.38,57.54,23.56,5.67
2024022317,0.45,54.09,24.6,6.03
2024022318,0.13,51.92,25.2,6.3
2024022319,0.03,51.51,25.19,6.47
2024022320,0.02,53.05,24.72,6.37
2024022321,0.01,57.0,23.65,5.93
2024022322,0.01,64.24,22.01,4.93
2024022323,0.04,74.29,20.0,3.92
2024022400,0.24,80.71,19.31,4.3
2024022401,2.06,85.39,19.09,5.0
2024022402,8.12,90.14,18.9,5.05
2024022403,12.14,93.69,18.96,4.81
2024022404,13.17,96.42,18.89,3.78
2024022405,8.87,99.06,18.31,2.83
2024022406,4.74,100.0,17.49,2.32
2024022407,2.38,100.0,17.03,2.37
2024022408,1.21,99.55,16.49,2.34
2024022409,0.94,99.39,15.71,2.19
2024022410,0.58,99.1,14.84,2.06
2024022411,0.3,97.79,14.0,1.86
2024022412,0.2,92.52,14.65,2.35
2024022413,0.01,86.23,15.79,2.46
2024022414,0.0,66.14,18.58,2.87
2024022415,0.0,42.91,21.32,3.96
2024022416,0.0,40.25,22.39,4.21
2024022417,0.0,39.87,22.95,4.49
2024022418,0.0,39.23,23.09,4.75
2024022419,0.0,37.66,22.87,4.8
2024022420,0.0,35.53,22.21,4.71
2024022421,0.0,35.15,20.91,4.28
2024022422,0.0,44.15,18.07,2.81
2024022423,0.0,52.13,14.59,2.35
2024022500,0.0,55.47,13.42,2.48
