date,precipitation__mm__day,temp_avg_C,temp_max_C,temp_min_C,humidity_percent,wind_speed_mps,solar_radiation_kwh_m2_day,surface_pressure_kPa,skin_temp_C,specific_humidity_gkg,soil_moisture_top_percent,soil_moisture_root_percent
2024-11-18,0.0,21.55,28.05,16.72,71.07,1.62,3.4481,101.39,21.25,10.93,0.35,0.35
2024-11-19,0.02,22.48,28.92,16.88,73.35,2.29,3.9247,101.13,22.45,11.94,0.34,0.35
2024-11-20,1.31,24.06,29.42,20.66,84.11,2.94,1.4659,100.81,24.13,15.68,0.35,0.34
2024-11-21,0.03,17.18,22.21,10.82,60.52,3.29,4.7501,101.05,17.39,7.28,0.35,0.34
2024-11-22,0.0,14.01,21.64,8.58,57.26,2.78,4.7657,101.23,14.02,5.31,0.33,0.34
2024-11-23,0.0,13.59,21.87,6.59,54.41,2.08,4.7753,101.58,13.15,4.87,0.32,0.34
2024-11-24,0.0,15.17,24.85,6.91,63.77,0.95,4.6711,101.83,14.84,6.14,0.32,0.34
2024-11-25,0.0,18.1,26.34,11.31,77.34,1.37,4.5504,101.9,17.35,9.41,0.32,0.33
2024-11-26,0.0,20.93,28.76,13.71,66.14,0.76,4.4402,101.7,19.21,9.29,0.32,0.33
2024-11-27,0.02,21.05,28.98,16.33,69.34,0.78,4.4218,101.4,19.68,9.96,0.31,0.33
2024-11-28,0.04,20.32,28.58,14.09,72.37,1.29,4.2763,101.24,20.06,10.15,0.31,0.33
2024-11-29,2.08,20.89,27.87,15.52,83.66,1.8,1.7566,101.25,21.0,12.74,0.33,0.33
2024-11-30,0.08,15.9,21.93,11.17,67.19,3.35,3.379,101.71,16.54,7.34,0.34,0.33
2024-12-01,0.02,13.99,22.68,8.59,54.99,3.02,4.2746,101.83,14.38,5.13,0.32,0.33
2024-12-02,0.0,11.98,20.66,6.21,52.2,2.89,4.5158,102.15,12.06,4.11,0.3,0.32
2024-12-03,0.0,11.18,19.77,4.99,51.14,2.63,4.4981,102.44,11.28,3.76,0.3,0.32
2024-12-04,0.0,12.72,22.31,4.87,72.2,2.29,4.3766,102.35,13.11,6.3,0.3,0.32
2024-12-05,0.0,16.89,25.13,11.95,69.02,1.24,4.0872,101.87,15.93,7.68,0.3,0.32
2024-12-06,0.05,17.96,27.02,11.54,76.83,2.27,3.2609,101.81,18.23,9.56,0.3,0.32
2024-12-07,0.0,14.82,23.65,7.87,73.62,2.89,4.3188,102.12,15.33,7.19,0.29,0.31
2024-12-08,0.0,17.11,25.72,10.17,78.59,1.67,4.1194,102.02,17.4,9.11,0.29,0.31
2024-12-09,0.0,19.92,27.93,13.92,78.53,1.59,4.008,101.76,19.93,10.79,0.29,0.31
2024-12-10,0.02,21.26,28.29,15.28,79.28,1.95,3.7313,101.54,21.21,12.22,0.29,0.31
2024-12-11,2.05,20.4,28.08,11.78,79.18,4.41,2.0858,101.48,20.26,12.19,0.32,0.31
2024-12-12,0.0,13.19,21.33,6.18,64.51,4.37,4.3522,102.28,13.59,5.89,0.31,0.31
2024-12-13,0.03,19.37,24.49,13.47,66.94,3.86,3.7658,102.38,19.46,8.97,0.3,0.31
2024-12-14,2.43,20.8,24.68,18.58,78.69,4.07,2.5925,102.24,20.64,11.79,0.32,0.31
2024-12-15,0.45,21.59,27.52,18.21,79.15,3.55,3.5611,102.07,21.61,12.15,0.33,0.31
2024-12-16,2.82,21.91,28.18,17.4,84.89,3.08,3.2446,101.82,22.02,13.52,0.33,0.31
2024-12-17,4.78,23.31,28.61,20.31,86.17,2.72,3.4702,101.86,23.41,14.92,0.38,0.31
2024-12-18,3.24,22.84,27.27,19.7,86.4,1.14,3.143,101.68,22.9,14.63,0.41,0.32
2024-12-19,0.18,22.04,28.59,17.23,76.97,1.26,3.2479,101.56,22.06,12.26,0.34,0.32
2024-12-20,0.06,18.3,25.3,11.07,73.79,2.53,4.0394,101.48,18.58,9.36,0.31,0.32
2024-12-21,0.0,12.81,19.64,8.34,65.36,2.47,4.1198,101.68,13.37,5.53,0.3,0.32
2024-12-22,0.04,14.63,23.29,7.71,75.16,2.94,4.1741,101.93,15.39,7.35,0.29,0.31
2024-12-23,0.08,19.07,25.75,14.16,78.68,2.2,3.4714,102.07,19.56,10.24,0.29,0.31
2024-12-24,0.15,17.19,24.73,12.52,79.19,1.88,3.7486,101.96,17.77,9.1,0.29,0.31
2024-12-25,0.0,17.94,24.4,12.12,82.1,2.22,1.5768,101.75,18.23,10.2,0.29,0.31
2024-12-26,0.1,20.99,27.94,16.03,78.8,2.11,2.6645,101.62,21.38,11.57,0.29,0.31
2024-12-27,3.41,22.19,27.27,18.78,87.06,1.94,2.3026,101.55,22.34,14.16,0.33,0.31
2024-12-28,1.73,22.11,25.69,19.88,87.56,2.95,2.1576,101.59,21.98,14.26,0.36,0.31
2024-12-29,8.64,21.46,23.67,19.23,93.63,2.52,2.1432,101.36,21.19,14.83,0.44,0.32
2024-12-30,0.36,22.45,28.67,17.64,79.67,1.13,2.7377,101.12,22.53,13.07,0.37,0.33
2024-12-31,0.18,21.91,29.33,16.88,80.93,2.38,3.1051,101.13,22.0,12.97,0.33,0.32
2025-01-01,0.13,19.89,27.11,12.78,68.51,1.99,4.1698,101.55,20.13,9.76,0.31,0.32
2025-01-02,0.0,14.62,22.41,8.48,64.87,2.68,3.8436,102.07,15.08,6.27,0.3,0.32
2025-01-03,0.0,14.0,23.27,8.09,57.89,2.34,4.3742,102.1,14.41,5.06,0.29,0.32
2025-01-04,0.0,12.32,20.58,7.28,59.96,2.64,4.4148,102.24,12.58,4.78,0.28,0.31
2025-01-05,0.0,14.4,24.04,6.33,65.32,1.84,4.0934,101.97,14.6,6.2,0.28,0.31
2025-01-06,0.18,19.11,26.88,12.02,80.91,4.1,3.1555,101.24,19.1,11.04,0.29,0.31
2025-01-07,0.01,10.45,14.18,6.12,64.33,3.42,4.2074,101.72,11.36,4.97,0.29,0.31
2025-01-08,0.0,9.93,17.74,4.55,59.17,2.91,2.6062,101.9,10.56,4.24,0.29,0.31
2025-01-09,0.0,8.23,15.63,2.81,60.44,3.06,4.5264,101.83,8.78,3.78,0.28,0.31
2025-01-10,0.01,14.27,24.01,4.52,73.74,2.89,3.8268,101.33,14.7,7.15,0.28,0.31
2025-01-11,0.5,16.98,21.7,11.54,73.37,3.66,2.0419,101.06,17.17,8.79,0.29,0.3
2025-01-12,0.0,13.25,21.45,6.98,54.1,2.02,4.2571,101.6,14.16,4.68,0.28,0.3
2025-01-13,0.03,19.03,28.44,10.68,74.01,2.15,2.94,101.58,19.35,10.13,0.28,0.3
2025-01-14,0.19,16.64,21.88,11.13,65.61,3.4,2.9227,101.97,17.28,7.58,0.28,0.3
2025-01-15,0.0,13.74,21.15,7.93,59.88,3.12,2.3933,102.32,14.19,5.4,0.27,0.3
2025-01-16,0.01,14.94,20.94,9.79,60.7,1.95,2.1324,102.05,15.07,5.97,0.27,0.3
2025-01-17,0.7,15.96,22.67,10.66,67.58,2.31,2.8433,101.71,16.5,7.5,0.28,0.3
2025-01-18,1.21,20.89,27.2,17.23,81.3,2.59,3.0746,101.28,21.11,12.07,0.31,0.3
2025-01-19,5.3,20.99,29.02,15.59,80.58,4.19,2.3765,101.27,21.16,12.28,0.35,0.3
2025-01-20,0.97,12.34,15.07,9.53,66.46,3.66,3.2184,102.1,12.95,5.84,0.35,0.31
2025-01-21,13.29,14.8,21.02,9.53,89.43,3.29,0.8983,101.84,15.08,9.49,0.45,0.32
2025-01-22,5.34,8.49,13.33,5.46,85.77,5.09,1.7321,101.99,9.3,5.82,0.46,0.34
2025-01-23,3.14,8.23,12.32,6.2,87.12,3.78,1.5727,101.99,9.01,5.79,0.41,0.34
2025-01-24,0.19,8.92,16.37,4.52,56.85,3.52,4.0375,102.23,9.57,3.7,0.36,0.33
2025-01-25,0.0,10.83,20.74,1.96,66.01,3.24,4.8526,102.53,11.17,5.23,0.32,0.33
2025-01-26,0.01,15.64,24.08,8.87,75.91,1.9,4.7299,102.38,15.84,7.9,0.31,0.33
2025-01-27,0.0,17.46,24.98,11.21,68.16,1.05,4.6742,101.86,17.27,8.01,0.31,0.33
2025-01-28,0.0,17.06,26.42,9.5,72.83,1.91,4.0025,101.62,17.33,8.41,0.3,0.32
2025-01-29,0.0,16.98,24.84,10.59,76.66,1.68,3.9725,101.75,17.26,8.92,0.3,0.32
2025-01-30,0.03,18.42,27.66,10.53,76.6,2.17,4.7578,101.83,18.72,9.59,0.3,0.32
2025-01-31,0.0,21.02,30.09,14.2,75.34,2.29,4.7866,101.68,21.09,11.42,0.29,0.32
2025-02-01,0.05,21.64,29.61,15.53,79.16,1.68,1.8636,101.64,22.55,12.54,0.29,0.31
2025-02-02,0.16,23.43,30.37,17.15,77.86,1.24,2.7926,101.73,24.14,13.5,0.29,0.31
2025-02-03,0.06,24.56,30.57,19.86,75.98,1.41,3.912,101.78,25.28,13.89,0.29,0.31
2025-02-04,0.02,24.36,30.96,19.05,70.66,1.07,4.1297,101.8,24.93,12.56,0.28,0.31
2025-02-05,0.03,24.21,30.63,20.0,72.95,1.39,4.1525,101.8,24.46,12.93,0.28,0.31
2025-02-06,0.01,23.05,30.18,17.51,71.57,1.4,4.6406,101.81,23.69,11.75,0.27,0.3
2025-02-07,0.02,22.47,30.03,16.5,72.57,1.09,4.8134,101.84,23.09,11.46,0.26,0.3
2025-02-08,0.03,23.14,30.71,18.37,72.67,1.45,5.0165,101.79,23.66,12.18,0.26,0.3
2025-02-09,0.02,23.25,31.01,16.98,70.73,1.07,4.8142,101.84,23.94,11.82,0.26,0.3
2025-02-10,0.08,24.26,30.72,18.95,73.26,1.57,4.5209,101.89,25.15,13.12,0.25,0.3
2025-02-11,0.03,24.11,30.54,18.58,71.65,2.16,4.2158,101.55,24.99,12.65,0.25,0.29
2025-02-12,0.04,24.54,31.81,17.93,74.38,2.77,4.6166,101.35,25.24,13.66,0.25,0.29
2025-02-13,4.67,25.57,32.33,20.96,75.37,2.27,3.9876,101.79,26.05,14.67,0.3,0.29
2025-02-14,4.07,22.98,28.59,18.84,81.51,2.91,3.6898,102.23,23.38,13.84,0.38,0.3
2025-02-15,0.4,24.29,30.54,20.24,72.52,3.26,5.2634,101.77,24.83,12.91,0.31,0.3
2025-02-16,0.93,24.34,30.87,20.24,74.59,4.0,3.8222,101.22,24.85,13.4,0.28,0.3
2025-02-17,0.09,19.4,26.3,14.17,65.98,2.87,5.6237,101.59,20.74,8.53,0.27,0.3
2025-02-18,0.29,20.4,28.24,13.51,74.32,2.33,4.2571,101.57,21.69,10.64,0.26,0.29
2025-02-19,0.84,23.53,29.63,18.61,76.91,3.1,3.599,101.21,24.03,13.28,0.27,0.29
2025-02-20,2.03,18.25,23.04,12.67,69.25,3.35,4.1714,101.57,19.22,8.91,0.31,0.3
2025-02-21,0.0,13.74,22.05,6.39,63.85,4.12,5.4727,102.27,14.95,5.86,0.28,0.29
2025-02-22,0.0,17.4,24.07,11.2,66.3,2.27,4.045,102.22,17.89,7.57,0.27,0.29
2025-02-23,0.13,19.22,27.3,11.37,68.06,1.5,5.5896,101.84,20.2,8.57,0.26,0.29
2025-02-24,11.34,20.38,26.47,15.36,78.69,2.65,2.0345,101.17,20.85,11.25,0.31,0.29
2025-02-25,9.62,19.2,23.83,14.77,80.06,3.2,3.6739,100.74,19.81,10.88,0.48,0.33
2025-02-26,0.01,19.86,27.73,12.37,73.46,1.86,5.677,101.35,20.91,10.01,0.33,0.32
2025-02-27,0.1,21.78,29.22,16.24,70.35,1.84,4.967,101.38,22.47,10.8,0.29,0.31
2025-02-28,0.01,20.44,28.02,13.63,69.96,1.56,5.8596,101.32,21.34,9.83,0.28,0.31
2025-03-01,0.02,19.54,27.66,12.94,55.54,1.82,5.0765,101.22,20.46,7.02,0.27,0.31
2025-03-02,0.05,20.25,28.78,14.02,65.36,2.52,6.1272,101.28,21.23,8.71,0.26,0.3
2025-03-03,0.1,19.74,28.44,11.6,68.94,2.84,5.6059,101.56,21.09,9.08,0.25,0.3
2025-03-04,0.04,21.67,27.58,16.16,72.58,3.71,5.0436,101.47,22.34,11.15,0.25,0.3
2025-03-05,0.51,22.83,30.5,16.81,75.07,4.87,3.1176,100.84,23.13,12.55,0.26,0.3
2025-03-06,0.01,17.37,23.64,10.55,48.87,4.81,6.6814,101.14,18.22,5.66,0.26,0.29
2025-03-07,0.0,16.82,27.41,7.75,54.16,1.26,6.4625,101.51,17.43,5.3,0.24,0.29
2025-03-08,0.0,19.89,30.61,10.37,62.61,1.77,6.0571,101.32,20.72,8.07,0.24,0.29
2025-03-09,0.0,23.27,32.73,15.29,71.31,2.04,5.3424,101.16,24.15,11.81,0.23,0.29
2025-03-10,4.3,21.48,29.47,15.55,76.57,5.46,2.3738,100.78,21.78,12.24,0.3,0.29
2025-03-11,0.0,18.07,27.48,9.79,55.88,3.4,6.7822,101.23,18.92,6.33,0.3,0.29
2025-03-12,0.12,18.64,28.91,9.68,58.2,1.36,6.7793,101.45,19.88,6.59,0.25,0.29
2025-03-13,0.03,20.21,29.56,11.68,65.13,2.28,5.9141,101.37,21.21,8.74,0.24,0.29
2025-03-14,0.05,22.05,30.71,13.68,66.64,1.85,6.319,101.19,23.58,9.97,0.23,0.28
2025-03-15,0.04,24.89,32.64,18.48,69.2,3.73,6.3439,100.97,25.78,12.68,0.22,0.28
2025-03-16,0.77,26.54,33.51,21.51,72.38,4.53,3.9725,101.1,27.27,14.8,0.23,0.28
2025-03-17,0.61,19.77,24.77,12.5,48.42,4.85,7.0087,101.61,20.79,6.69,0.24,0.28
2025-03-18,0.0,18.16,28.96,9.25,50.96,2.9,7.2103,101.81,19.2,5.33,0.22,0.28
2025-03-19,0.01,20.77,30.99,12.18,53.05,0.95,7.1998,101.54,21.24,6.51,0.21,0.27
2025-03-20,0.08,20.97,30.09,12.5,67.07,3.91,6.7812,101.33,21.7,9.57,0.21,0.27
2025-03-21,0.0,15.99,24.03,9.79,46.65,3.18,7.398,101.7,17.64,4.68,0.21,0.27
2025-03-22,0.0,18.78,28.08,9.64,52.99,0.82,7.0961,101.76,19.66,5.88,0.2,0.27
2025-03-23,0.0,21.15,29.81,12.85,61.15,2.01,5.3335,101.71,22.27,8.72,0.21,0.27
2025-03-24,0.44,23.64,32.21,16.34,70.92,2.0,5.3933,101.52,24.55,12.0,0.21,0.27
2025-03-25,4.7,23.19,27.73,19.52,76.18,1.2,4.0255,101.52,23.3,13.01,0.31,0.27
2025-03-26,0.2,23.02,32.14,15.32,61.93,2.55,7.0368,101.72,24.19,9.31,0.29,0.27
2025-03-27,0.02,23.31,31.82,16.74,61.42,2.67,6.7673,101.97,24.51,9.9,0.23,0.27
2025-03-28,0.01,23.01,29.66,18.09,58.85,4.3,6.2266,102.04,23.99,9.65,0.21,0.27
2025-03-29,1.37,23.37,30.35,17.97,71.61,3.05,4.961,101.71,24.25,12.19,0.23,0.27
2025-03-30,12.56,25.18,31.4,20.78,78.21,2.49,5.0779,101.37,25.86,14.93,0.34,0.27
2025-03-31,3.89,26.26,34.0,20.29,69.62,1.6,6.397,101.13,27.32,13.73,0.4,0.29
2025-04-01,0.35,25.86,34.08,18.39,63.9,1.13,6.4942,101.31,26.83,11.83,0.3,0.29
2025-04-02,0.4,26.94,34.13,21.43,72.82,3.46,6.6962,101.62,27.94,15.19,0.26,0.29
2025-04-03,0.08,27.29,34.09,22.09,69.72,3.84,6.2419,101.81,28.55,14.7,0.24,0.28
2025-04-04,0.01,27.26,34.81,21.58,65.88,3.43,6.954,101.97,28.69,13.58,0.22,0.28
2025-04-05,0.03,26.87,34.63,20.69,65.76,3.69,6.7418,101.79,28.12,13.23,0.21,0.27
2025-04-06,0.0,27.74,35.21,21.57,62.22,3.04,6.6922,101.41,29.16,13.15,0.2,0.27
2025-04-07,0.55,27.38,34.76,21.03,65.38,3.94,5.8399,100.98,28.62,13.82,0.2,0.27
2025-04-08,4.51,23.49,30.16,16.99,74.15,2.8,3.1325,100.93,25.02,13.19,0.29,0.27
2025-04-09,0.08,21.51,29.22,15.36,61.52,3.33,7.35,101.37,22.95,8.96,0.28,0.27
2025-04-10,0.29,22.63,30.09,15.81,67.97,2.55,6.8376,101.57,24.51,10.81,0.24,0.27
2025-04-11,0.08,23.93,32.3,17.04,57.1,2.33,7.3781,101.35,25.46,9.38,0.22,0.27
2025-04-12,0.17,21.16,28.22,15.39,52.21,3.56,7.7719,101.32,22.65,7.34,0.2,0.27
2025-04-13,0.0,21.1,30.11,12.31,51.41,1.26,7.8509,101.62,23.48,6.8,0.19,0.26
2025-04-14,0.0,24.61,33.58,16.36,58.94,1.54,7.5343,101.75,26.5,9.95,0.19,0.26
2025-04-15,0.04,24.31,33.02,16.88,57.27,2.51,7.1256,101.56,26.07,9.77,0.18,0.26
2025-04-16,0.0,23.68,32.5,17.15,54.8,2.18,7.5816,101.42,25.42,8.62,0.18,0.26
2025-04-17,0.0,23.81,33.27,15.21,49.32,2.37,7.7347,101.68,25.73,7.66,0.18,0.26
2025-04-18,0.0,24.36,32.5,17.1,60.95,3.3,6.9725,101.98,25.79,10.58,0.18,0.26
2025-04-19,0.0,24.88,31.86,18.86,58.85,3.77,7.4198,102.08,26.24,10.57,0.18,0.25
2025-04-20,0.0,25.96,33.38,19.35,53.57,3.7,7.8734,101.95,27.38,10.34,0.18,0.25
2025-04-21,0.0,26.07,33.86,20.23,59.66,3.03,7.343,101.79,27.85,11.38,0.18,0.25
2025-04-22,0.0,26.05,33.47,19.74,61.24,2.27,6.2803,101.57,27.93,11.77,0.18,0.25
2025-04-23,0.0,26.5,35.03,19.29,62.74,2.54,6.6518,101.56,28.52,12.32,0.18,0.25
2025-04-24,0.0,25.9,34.15,19.45,60.32,3.14,7.309,101.62,27.56,11.5,0.18,0.25
2025-04-25,0.0,26.21,34.03,19.96,60.42,3.15,7.3385,101.6,27.91,11.77,0.18,0.25
2025-04-26,0.01,26.49,34.3,19.91,58.75,2.17,7.6243,101.5,28.45,11.37,0.18,0.24
2025-04-27,0.0,26.96,36.34,19.32,59.72,2.3,7.757,101.57,29.17,11.38,0.17,0.24
2025-04-28,0.05,26.68,35.71,18.77,63.64,2.58,7.571,101.77,28.68,12.32,0.17,0.24
2025-04-29,0.49,25.91,32.68,21.39,63.89,3.14,6.7853,101.82,27.79,12.43,0.18,0.24
2025-04-30,0.01,25.48,33.11,19.83,54.83,3.28,7.9831,101.63,27.27,10.23,0.18,0.24
2025-05-01,0.0,25.79,33.93,18.95,56.33,2.69,6.8114,101.51,27.63,10.45,0.18,0.24
2025-05-02,0.41,26.04,33.05,20.25,61.09,2.51,7.0589,101.39,27.94,11.87,0.18,0.24
2025-05-03,0.71,28.01,35.0,21.47,55.25,2.08,6.3077,101.13,30.19,11.91,0.18,0.24
2025-05-04,3.82,25.43,30.09,21.99,69.86,1.95,5.0666,100.98,25.94,13.75,0.26,0.24
2025-05-05,5.07,27.67,35.33,20.18,60.47,1.21,6.6043,101.08,29.05,12.91,0.31,0.25
2025-05-06,6.05,27.46,34.06,21.07,68.7,1.78,6.4954,101.32,28.72,15.05,0.36,0.26
2025-05-07,0.87,28.95,35.47,22.81,62.92,1.56,6.6485,101.3,30.76,14.5,0.3,0.26
2025-05-08,0.81,29.09,35.13,23.77,59.59,1.37,6.6967,101.23,30.77,14.04,0.24,0.25
2025-05-09,2.18,28.71,34.11,23.31,64.12,1.18,6.4666,101.14,30.19,14.98,0.25,0.25
2025-05-10,6.11,26.53,30.41,23.37,75.92,2.15,3.7404,101.31,26.86,16.03,0.33,0.26
2025-05-11,10.24,26.66,31.4,23.11,77.02,2.69,3.4901,101.47,26.92,16.18,0.39,0.27
2025-05-12,29.48,25.16,28.44,22.26,85.8,2.47,2.4355,101.31,25.43,16.91,0.57,0.31
2025-05-13,0.53,26.47,33.09,20.28,65.76,1.55,7.4566,101.1,27.88,13.07,0.36,0.32
2025-05-14,0.1,27.38,34.76,19.54,63.18,1.2,7.2953,101.12,29.31,13.2,0.27,0.31
2025-05-15,0.15,29.38,37.34,21.66,57.06,0.83,7.7405,101.21,31.35,13.03,0.24,0.3
2025-05-16,0.0,30.67,38.43,22.38,50.57,0.96,7.8677,101.25,32.09,12.38,0.21,0.29
2025-05-17,0.0,31.01,37.93,23.39,51.37,1.16,7.027,101.3,32.5,13.4,0.2,0.29
2025-05-18,0.01,31.92,38.86,24.83,54.4,0.93,6.5026,101.2,34.3,14.98,0.19,0.28
2025-05-19,0.0,32.43,39.25,25.57,55.52,0.82,6.5863,101.07,34.89,15.66,0.18,0.28
2025-05-20,0.05,31.51,38.72,25.49,51.05,2.01,6.9958,101.06,33.46,13.71,0.18,0.27
2025-05-21,0.02,30.34,38.08,23.11,54.33,2.49,7.3898,101.15,32.09,13.36,0.18,0.27
2025-05-22,1.46,29.01,33.87,23.8,63.63,1.55,5.633,101.24,30.04,15.15,0.2,0.27
2025-05-23,3.3,29.6,35.56,25.13,66.86,1.46,7.0615,101.37,31.12,16.31,0.29,0.27
2025-05-24,9.05,29.38,34.82,25.19,71.17,1.64,6.7637,101.54,30.46,17.32,0.37,0.28
2025-05-25,3.29,29.51,35.65,24.27,68.05,1.94,6.6574,101.59,30.59,16.34,0.37,0.29
2025-05-26,4.11,30.58,36.82,24.53,66.15,1.36,6.6017,101.44,32.4,16.84,0.31,0.29
2025-05-27,9.05,30.39,35.37,25.25,65.87,0.94,7.127,101.53,31.78,17.13,0.39,0.29
2025-05-28,7.13,29.02,32.87,24.96,72.6,1.05,6.7291,101.57,29.58,17.61,0.42,0.3
2025-05-29,4.69,29.35,34.24,25.03,71.15,1.59,6.8726,101.55,30.13,17.34,0.39,0.31
2025-05-30,3.39,29.5,35.15,24.5,66.05,2.37,6.0137,101.23,30.5,16.21,0.36,0.31
2025-05-31,6.66,26.95,30.74,23.9,76.31,2.56,2.7199,100.94,27.43,16.67,0.38,0.31
2025-06-01,4.51,27.31,32.2,22.55,71.42,2.13,5.8193,101.1,28.18,15.61,0.39,0.31
2025-06-02,2.77,25.99,29.27,23.16,80.32,1.27,2.3095,101.36,26.31,16.51,0.35,0.31
2025-06-03,4.99,25.49,29.45,22.69,82.61,2.36,5.3899,101.36,25.85,16.43,0.39,0.32
2025-06-04,10.52,25.36,28.46,22.91,85.09,2.71,2.6066,101.44,25.5,16.88,0.46,0.33
2025-06-05,0.44,27.14,31.67,22.95,77.61,1.9,4.7933,101.54,27.54,16.82,0.39,0.33
2025-06-06,0.14,29.92,36.78,22.86,66.04,1.51,6.9984,101.44,31.36,16.25,0.31,0.33
2025-06-07,0.09,30.15,37.2,23.5,59.73,2.0,6.8822,101.34,31.66,14.95,0.27,0.32
2025-06-08,0.06,30.03,37.4,22.62,59.17,1.89,7.4479,101.26,31.56,14.41,0.24,0.31
2025-06-09,0.86,30.31,37.19,23.76,61.8,1.56,6.8203,101.33,31.94,15.61,0.24,0.3
2025-06-10,3.21,28.92,33.8,24.97,74.8,1.72,5.9822,101.52,29.86,17.85,0.29,0.3
2025-06-11,3.95,28.72,33.65,24.57,74.59,1.99,5.8606,101.62,29.65,17.61,0.36,0.31
2025-06-12,4.37,28.5,33.13,24.37,75.0,2.16,5.622,101.56,29.49,17.55,0.36,0.31
2025-06-13,0.89,29.74,36.0,24.32,68.77,2.4,6.9185,101.57,30.93,16.86,0.33,0.31
2025-06-14,2.05,30.1,36.17,24.9,67.56,1.98,6.8261,101.67,31.54,16.97,0.29,0.31
2025-06-15,1.35,30.26,36.46,24.94,65.55,1.93,6.3281,101.68,31.78,16.5,0.29,0.3
2025-06-16,0.47,30.7,37.39,24.34,59.85,2.25,7.391,101.57,32.54,15.17,0.26,0.3
2025-06-17,0.3,30.8,37.68,24.34,61.14,2.2,7.2362,101.57,32.67,15.71,0.23,0.29
2025-06-18,0.67,30.7,37.36,24.72,62.49,2.26,6.6473,101.64,32.56,16.01,0.22,0.29
2025-06-19,5.5,29.48,33.88,26.13,71.54,0.98,5.6446,101.68,30.63,17.71,0.29,0.29
2025-06-20,4.84,28.86,33.64,24.66,71.8,0.96,5.8037,101.56,30.04,17.08,0.37,0.3
2025-06-21,2.84,29.32,35.58,24.23,66.45,2.02,6.3732,101.62,30.48,15.8,0.36,0.3
2025-06-22,4.87,28.66,33.61,24.62,73.73,2.33,5.3669,101.72,29.53,17.36,0.33,0.3
2025-06-23,1.83,29.37,35.71,24.45,68.51,2.81,6.7332,101.76,30.56,16.42,0.34,0.3
2025-06-24,1.08,28.78,34.58,23.55,69.19,2.4,6.4985,101.75,29.97,16.1,0.28,0.3
2025-06-25,2.75,28.22,33.63,24.09,69.98,2.02,6.7658,101.6,29.05,15.94,0.3,0.3
2025-06-26,3.25,27.67,33.22,23.11,69.63,2.06,6.0996,101.46,28.53,15.29,0.32,0.3
2025-06-27,8.72,27.49,31.79,24.19,81.9,1.58,5.4862,101.62,27.8,18.23,0.42,0.31
2025-06-28,12.63,28.34,33.61,24.49,77.41,1.11,5.3311,101.72,28.78,17.83,0.45,0.32
2025-06-29,13.29,27.36,32.87,23.31,76.9,0.64,5.58,101.64,28.05,16.82,0.51,0.34
2025-06-30,5.65,27.69,33.32,22.08,70.1,1.25,5.171,101.6,28.46,15.34,0.44,0.35
2025-07-01,3.16,27.52,32.68,22.84,75.18,1.74,6.2748,101.51,28.38,16.64,0.42,0.35
2025-07-02,3.73,27.33,32.2,23.69,79.05,1.97,4.4299,101.38,27.88,17.38,0.39,0.34
2025-07-03,10.44,26.74,29.83,24.43,86.39,2.09,4.1172,101.21,27.08,18.66,0.48,0.35
2025-07-04,7.7,26.72,30.1,23.89,86.63,1.96,4.9102,101.18,26.92,18.71,0.47,0.36
2025-07-05,4.92,27.72,32.15,23.97,80.25,1.81,5.363,101.09,28.27,18.22,0.46,0.36
2025-07-06,4.53,27.76,31.82,24.16,79.18,2.54,5.8606,101.33,27.99,17.96,0.45,0.36
2025-07-07,3.45,28.24,32.67,24.16,77.21,1.32,5.6794,101.62,28.47,17.88,0.43,0.36
2025-07-08,1.39,29.13,34.72,23.85,69.48,1.16,6.6317,101.74,29.81,16.56,0.4,0.36
2025-07-09,2.15,29.62,34.92,25.12,70.82,0.72,6.642,101.6,30.37,17.39,0.38,0.35
2025-07-10,3.19,29.81,34.68,25.41,69.79,0.89,5.4418,101.53,30.58,17.52,0.39,0.35
2025-07-11,5.09,28.86,32.91,25.16,75.84,0.96,5.7084,101.6,29.46,18.22,0.42,0.35
2025-07-12,3.65,29.12,34.48,24.95,74.32,0.94,5.364,101.62,29.64,17.9,0.43,0.36
2025-07-13,7.32,29.43,35.37,24.15,68.62,1.38,6.3473,101.52,29.99,16.73,0.42,0.35
2025-07-14,14.65,27.49,31.23,24.63,80.99,1.64,3.9646,101.37,27.48,18.25,0.53,0.37
2025-07-15,4.75,27.82,31.72,24.1,80.55,1.82,5.898,101.27,28.36,18.38,0.48,0.38
2025-07-16,3.13,27.85,31.04,24.2,82.4,2.21,5.9434,101.42,28.06,18.91,0.44,0.37
2025-07-17,3.57,28.61,31.94,25.47,83.64,1.76,5.1029,101.54,28.92,20.04,0.45,0.37
2025-07-18,1.01,29.51,34.92,25.46,74.79,1.65,6.4354,101.73,30.02,18.34,0.43,0.37
2025-07-19,0.16,29.87,35.94,24.42,73.01,1.66,7.344,101.72,30.85,18.17,0.36,0.36
2025-07-20,0.18,30.54,36.78,25.28,70.95,1.59,7.0961,101.56,31.67,18.23,0.34,0.35
2025-07-21,1.79,31.24,37.39,24.97,65.97,0.81,6.4762,101.35,32.56,17.51,0.33,0.35
2025-07-22,12.2,29.16,33.52,25.84,74.14,1.11,4.6054,101.27,29.67,18.13,0.46,0.35
2025-07-23,7.94,28.3,32.47,25.55,80.25,1.56,5.495,101.42,28.63,18.78,0.5,0.37
