datetime_utc,ALLSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,TS,WS2M
2024011319,390.62,0.43,0.54,0.01,101.17,6.61,51.34,18.16,18.28,4.23
2024011320,278.67,0.42,0.52,0.0,101.19,6.08,50.17,17.21,17.07,3.73
2024011321,145.4,0.42,0.51,0.0,101.24,6.24,54.96,16.19,15.75,2.86
2024011322,24.42,0.42,0.51,0.0,101.32,6.84,66.15,14.74,14.03,1.85
2024011323,0.0,0.42,0.5,0.0,101.43,6.84,69.42,14.01,13.4,1.9
2024011400,0.0,0.42,0.5,0.0,101.52,6.7,69.59,13.67,13.09,2.16
2024011401,0.0,0.42,0.5,0.0,101.58,6.55,69.96,13.25,12.69,2.33
2024011402,0.0,0.42,0.5,0.0,101.6,6.38,70.48,12.74,12.24,2.46
2024011403,0.0,0.42,0.5,0.0,101.61,6.18,70.85,12.18,11.74,2.68
2024011404,0.0,0.42,0.49,0.0,101.63,5.98,71.49,11.55,11.19,2.82
2024011405,0.0,0.42,0.49,0.0,101.64,5.79,71.57,11.05,10.73,2.85
2024011406,0.0,0.42,0.49,0.0,101.65,5.74,72.97,10.63,10.34,2.79
2024011407,0.0,0.42,0.49,0.01,101.67,5.74,74.41,10.34,10.12,2.98
2024011408,0.0,0.42,0.49,0.06,101.7,5.75,75.41,10.17,10.01,3.2
2024011409,0.0,0.42,0.49,0.12,101.73,5.74,76.12,10.01,9.82,3.2
2024011410,0.0,0.42,0.49,0.24,101.76,5.73,76.88,9.84,9.67,3.09
2024011411,0.0,0.42,0.49,0.58,101.81,5.74,77.67,9.72,9.56,3.03
2024011412,10.45,0.42,0.49,0.16,101.87,5.84,78.64,9.8,9.79,3.02
2024011413,75.38,0.42,0.49,0.21,101.94,6.04,77.55,10.52,10.83,3.23
2024011414,174.75,0.42,0.49,0.22,101.99,6.41,75.57,11.81,12.39,3.31
2024011415,284.42,0.42,0.49,0.48,101.98,7.0,74.12,13.44,14.23,3.37
2024011416,220.9,0.42,0.49,0.93,101.92,7.77,73.01,15.27,16.08,3.52
2024011417,108.82,0.42,0.49,1.61,101.82,8.43,72.83,16.56,17.04,3.48
2024011418,79.65,0.42,0.49,3.13,101.74,9.03,75.54,17.05,17.26,2.91
2024011419,45.47,0.42,0.5,8.62,101.75,9.63,81.15,16.93,17.03,2.15
2024011420,180.68,0.42,0.52,19.91,101.71,10.12,87.2,16.57,16.48,2.63
2024011421,96.4,0.42,0.55,22.78,101.66,10.39,92.06,16.12,15.85,2.49
2024011422,18.38,0.43,0.56,8.75,101.65,10.37,95.11,15.58,15.21,1.99
2024011423,0.0,0.43,0.56,1.32,101.62,10.27,96.5,15.2,14.8,2.21
2024011500,0.0,0.43,0.55,1.19,101.64,10.19,97.7,14.89,14.47,1.79
2024011501,0.0,0.43,0.55,3.45,101.68,10.16,98.14,14.78,14.37,1.45
2024011502,0.0,0.43,0.55,10.94,101.71,10.2,96.98,15.03,14.59,1.57
2024011503,0.0,0.43,0.56,13.15,101.72,10.38,96.07,15.45,15.04,1.65
2024011504,0.0,0.43,0.57,10.0,101.7,10.59,95.68,15.82,15.37,1.75
2024011505,0.0,0.43,0.58,7.79,101.66,10.69,96.17,15.88,15.39,1.58
2024011506,0.0,0.43,0.57,5.16,101.61,10.83,96.2,16.07,15.56,1.68
2024011507,0.0,0.43,0.57,2.24,101.55,10.93,96.77,16.11,15.52,1.62
2024011508,0.0,0.43,0.56,0.71,101.5,10.98,97.36,16.08,15.41,1.47
2024011509,0.0,0.43,0.55,0.27,101.49,11.15,97.4,16.31,15.67,1.44
2024011510,0.0,0.43,0.55,0.41,101.5,11.35,97.52,16.57,15.91,1.46
2024011511,0.0,0.43,0.54,0.84,101.54,11.59,97.73,16.87,16.2,1.57
2024011512,10.7,0.43,0.54,6.11,101.57,12.16,97.22,17.71,17.26,1.89
2024011513,83.78,0.43,0.55,11.2,101.6,13.39,95.54,19.52,19.47,2.76
2024011514,171.8,0.43,0.57,17.5,101.61,14.55,94.46,21.04,21.42,3.19
2024011515,257.83,0.43,0.61,41.05,101.61,15.51,91.04,22.68,23.13,3.11
2024011516,365.7,0.44,0.67,64.99,101.54,16.04,86.54,24.06,24.68,3.33
2024011517,139.25,0.44,0.73,73.13,101.43,16.25,84.02,24.75,25.04,3.52
2024011518,128.77,0.45,0.75,54.59,101.32,16.5,83.95,25.0,25.11,3.51
2024011519,116.45,0.45,0.75,40.68,101.25,16.81,83.59,25.37,25.63,3.58
2024011520,112.15,0.45,0.74,34.58,101.23,17.02,84.81,25.33,25.2,3.34
2024011521,65.88,0.45,0.73,31.23,101.24,17.42,90.11,24.7,24.18,2.12
2024011522,12.43,0.46,0.73,37.93,101.29,16.45,96.72,22.59,21.53,1.06
2024011523,0.0,0.46,0.73,32.94,101.36,15.66,98.34,21.53,20.64,0.96
2024011600,0.0,0.46,0.72,22.13,101.4,15.13,98.04,21.03,19.96,0.82
2024011601,0.0,0.46,0.7,10.72,101.41,14.63,96.96,20.67,19.06,0.76
2024011602,0.0,0.46,0.68,8.83,101.4,14.3,96.44,20.39,18.56,0.66
2024011603,0.0,0.46,0.66,8.59,101.37,14.13,96.64,20.16,18.54,0.54
2024011604,0.0,0.46,0.65,7.01,101.32,13.98,96.82,19.95,18.21,0.6
2024011605,0.0,0.46,0.64,6.85,101.25,13.82,97.94,19.57,17.95,0.8
2024011606,0.0,0.46,0.63,4.86,101.19,13.51,99.78,18.9,17.61,0.92
2024011607,0.0,0.46,0.62,4.13,101.1,13.44,100.0,18.67,17.82,1.12
2024011608,0.0,0.46,0.61,3.7,101.01,13.73,99.83,19.12,18.43,1.64
2024011609,0.0,0.46,0.61,3.87,100.98,13.88,99.27,19.38,18.65,1.93
2024011610,0.0,0.46,0.6,3.89,101.0,13.71,99.37,19.17,18.44,1.77
2024011611,0.0,0.46,0.6,3.94,101.05,13.61,99.5,19.04,18.33,1.7
2024011612,7.8,0.46,0.6,2.46,101.1,14.07,98.32,19.77,19.45,2.17
2024011613,49.6,0.46,0.59,4.36,101.14,15.36,95.74,21.62,21.84,3.14
2024011614,102.7,0.46,0.6,15.63,101.17,16.63,93.21,23.36,24.04,3.38
2024011615,112.88,0.47,0.61,20.56,101.17,17.34,88.52,24.91,25.38,4.11
2024011616,163.95,0.47,0.62,22.18,101.14,17.33,84.63,25.65,25.94,4.42
2024011617,376.58,0.47,0.64,25.54,101.06,17.27,82.69,25.97,26.21,4.7
2024011618,327.62,0.47,0.64,23.23,100.96,17.07,81.48,26.01,26.1,4.86
2024011619,132.65,0.47,0.64,19.22,100.92,16.84,81.21,25.83,25.74,4.75
2024011620,98.82,0.47,0.64,20.11,100.92,16.7,83.17,25.29,24.93,4.2
2024011621,55.4,0.47,0.65,16.41,100.97,16.66,87.65,24.38,23.72,3.48
2024011622,9.68,0.47,0.65,15.2,101.05,16.29,93.62,22.93,22.06,2.61
2024011623,0.0,0.47,0.65,14.54,101.15,15.92,97.04,21.98,21.31,2.43
2024011700,0.0,0.47,0.64,7.91,101.25,15.37,97.92,21.28,20.67,2.67
2024011701,0.0,0.47,0.63,4.66,101.32,14.02,96.98,19.97,19.37,3.07
2024011702,0.0,0.47,0.62,3.29,101.42,12.16,95.74,17.93,17.49,3.51
2024011703,0.0,0.47,0.61,2.48,101.47,10.88,94.98,16.32,16.08,3.36
2024011704,0.0,0.47,0.6,1.42,101.47,10.37,94.89,15.59,15.41,2.96
2024011705,0.0,0.47,0.6,0.63,101.48,10.19,95.12,15.28,15.03,2.68
2024011706,0.0,0.47,0.59,0.34,101.52,9.97,95.18,14.94,14.62,2.83
2024011707,0.0,0.47,0.58,0.59,101.55,9.3,93.26,14.19,13.74,3.62
2024011708,0.0,0.47,0.58,0.11,101.59,8.17,90.33,12.71,12.28,4.06
2024011709,0.0,0.47,0.57,0.02,101.66,7.1,87.47,11.09,10.74,4.14
2024011710,0.0,0.47,0.57,0.0,101.75,6.25,84.79,9.67,9.45,4.1
2024011711,0.0,0.47,0.56,0.0,101.86,5.77,84.13,8.62,8.5,3.79
2024011712,19.42,0.47,0.56,0.0,101.94,5.49,83.0,8.1,8.33,3.71
2024011713,178.82,0.47,0.55,0.0,102.02,4.9,70.16,8.92,10.05,4.24
2024011714,364.05,0.47,0.55,0.0,102.09,4.61,59.57,10.46,12.44,4.38
2024011715,518.62,0.47,0.54,0.0,102.12,4.71,54.46,12.14,14.77,4.29
2024011716,619.22,0.47,0.53,0.0,102.09,4.72,48.66,13.89,16.7,4.16
2024011717,631.8,0.47,0.52,0.0,102.01,4.92,46.47,15.23,17.98,3.93
2024011718,599.08,0.47,0.51,0.0,101.91,5.15,45.52,16.25,18.59,3.75
2024011719,499.05,0.46,0.51,0.0,101.88,5.31,45.32,16.79,18.38,3.61
2024011720,355.4,0.46,0.5,0.0,101.89,5.54,47.77,16.63,17.41,3.47
2024011721,195.73,0.46,0.5,0.0,101.93,5.71,52.77,15.55,15.23,3.18
2024011722,35.08,0.46,0.5,0.0,102.0,6.18,65.23,13.5,12.66,2.26
2024011723,0.0,0.46,0.51,0.0,102.05,6.21,71.21,12.24,11.62,2.55
2024011800,0.0,0.46,0.51,0.0,102.1,6.28,75.26,11.58,11.12,2.95
2024011801,0.0,0.46,0.51,0.0,102.1,6.39,79.37,11.04,10.75,3.04
2024011802,0.0,0.46,0.52,0.0,102.09,6.52,82.76,10.71,10.54,2.88
2024011803,0.0,0.46,0.52,0.01,102.07,6.66,85.3,10.57,10.45,2.76
2024011804,0.0,0.46,0.52,0.04,102.01,6.8,87.1,10.56,10.45,2.71
2024011805,0.0,0.46,0.52,0.13,101.97,6.94,88.26,10.66,10.55,2.53
2024011806,0.0,0.46,0.53,0.28,101.93,7.16,88.68,11.05,10.88,2.11
2024011807,0.0,0.46,0.53,0.39,101.91,7.61,89.22,11.87,11.58,1.49
2024011808,0.0,0.46,0.53,0.44,101.89,8.14,90.68,12.64,12.13,1.21
2024011809,0.0,0.46,0.53,0.36,101.85,8.68,92.36,13.33,12.69,1.17
2024011810,0.0,0.46,0.53,0.29,101.84,9.16,93.94,13.89,13.19,1.18
2024011811,0.0,0.46,0.53,0.25,101.86,9.54,95.51,14.26,13.47,1.16
2024011812,10.68,0.46,0.53,0.29,101.88,9.99,95.41,14.99,14.54,1.19
2024011813,75.95,0.46,0.53,0.15,101.88,10.95,87.33,17.81,18.07,2.31
2024011814,157.07,0.46,0.53,0.1,101.86,11.79,81.85,20.02,20.92,2.74
2024011815,239.1,0.46,0.53,0.16,101.85,12.35,74.18,22.37,23.64,2.97
2024011816,291.7,0.46,0.53,0.47,101.78,12.86,71.12,23.72,25.15,2.88
2024011817,363.73,0.46,0.52,1.53,101.65,13.48,70.98,24.51,25.86,2.75
2024011818,309.67,0.46,0.52,3.24,101.52,14.11,72.29,24.94,26.01,2.57
2024011819,211.05,0.46,0.52,4.72,101.43,14.63,73.93,25.15,25.85,2.38
2024011820,142.6,0.46,0.53,5.6,101.39,15.03,76.54,25.01,25.18,2.15
2024011821,71.38,0.46,0.53,7.94,101.39,15.38,82.44,24.15,23.71,1.79
2024011822,11.15,0.46,0.55,11.71,101.41,15.15,92.8,21.95,21.12,1.17
2024011823,0.0,0.46,0.56,13.83,101.46,14.6,96.57,20.71,20.17,1.55
2024011900,0.0,0.46,0.58,9.34,101.5,14.09,97.21,20.04,19.61,2.21
2024011901,0.0,0.46,0.58,3.63,101.51,13.29,97.15,19.12,18.73,2.17
2024011902,0.0,0.46,0.57,0.83,101.51,12.57,96.7,18.31,17.99,2.03
2024011903,0.0,0.46,0.57,0.31,101.52,12.01,96.22,17.67,17.42,1.91
2024011904,0.0,0.46,0.56,0.13,101.49,11.59,96.02,17.14,16.92,1.68
2024011905,0.0,0.46,0.56,0.1,101.46,11.25,96.02,16.67,16.45,1.68
2024011906,0.0,0.46,0.56,0.11,101.47,10.93,95.65,16.28,16.09,1.71
2024011907,0.0,0.46,0.56,0.24,101.44,10.68,95.26,15.98,15.85,1.62
2024011908,0.0,0.46,0.55,0.57,101.43,10.47,94.84,15.74,15.61,1.48
2024011909,0.0,0.46,0.55,0.43,101.4,10.34,94.49,15.6,15.49,1.19
2024011910,0.0,0.46,0.55,0.68,101.4,10.28,94.91,15.44,15.3,0.75
2024011911,0.0,0.46,0.55,1.4,101.44,10.28,94.64,15.49,15.38,0.64
2024011912,11.4,0.46,0.55,1.46,101.48,10.39,93.39,15.87,15.98,0.6
2024011913,97.5,0.46,0.55,1.77,101.51,10.52,89.02,16.82,17.56,0.41
2024011914,207.55,0.46,0.55,2.03,101.53,11.17,87.87,17.97,19.47,0.51
2024011915,314.38,0.46,0.55,2.73,101.56,11.98,85.63,19.5,21.09,0.97
2024011916,446.3,0.46,0.55,3.38,101.53,12.84,83.58,21.0,22.13,1.6
2024011917,471.27,0.46,0.55,3.07,101.45,13.41,82.92,21.82,22.66,2.22
2024011918,449.95,0.46,0.55,1.55,101.36,13.67,82.75,22.15,22.95,2.53
2024011919,379.5,0.46,0.55,0.74,101.3,13.78,81.16,22.59,23.3,2.83
2024011920,270.85,0.46,0.54,0.58,101.3,13.72,81.21,22.51,22.59,2.81
2024011921,151.27,0.46,0.54,0.57,101.33,13.68,84.32,21.85,21.47,2.04
2024011922,28.6,0.46,0.54,0.25,101.36,13.37,91.36,20.18,19.45,1.05
2024011923,0.0,0.46,0.54,0.07,101.41,12.96,95.07,19.05,18.37,1.03
2024012000,0.0,0.46,0.54,0.09,101.48,12.7,97.48,18.34,17.63,1.12
2024012001,0.0,0.46,0.54,0.22,101.53,12.4,100.0,17.52,16.78,1.22
2024012002,0.0,0.46,0.54,0.32,101.57,12.14,100.0,17.05,16.47,1.46
2024012003,0.0,0.46,0.54,0.42,101.61,11.76,100.0,16.55,15.93,1.8
2024012004,0.0,0.46,0.54,0.35,101.63,11.29,99.32,16.22,15.65,2.32
2024012005,0.0,0.46,0.54,0.23,101.65,10.61,96.74,15.67,15.14,2.82
2024012006,0.0,0.46,0.54,0.13,101.67,9.56,92.62,14.74,14.17,3.17
2024012007,0.0,0.46,0.54,0.07,101.7,8.24,87.46,13.35,12.68,3.28
2024012008,0.0,0.46,0.54,0.02,101.71,7.21,83.28,12.07,11.5,3.3
2024012009,0.0,0.46,0.54,0.0,101.71,6.62,81.95,11.03,10.52,3.21
2024012010,0.0,0.46,0.54,0.0,101.75,6.28,81.61,10.31,9.91,3.22
2024012011,0.0,0.46,0.54,0.0,101.82,6.04,81.78,9.71,9.39,3.2
2024012012,17.88,0.46,0.54,0.0,101.91,5.82,81.2,9.28,9.24,3.35
2024012013,183.98,0.46,0.53,0.0,102.0,5.24,71.73,9.58,10.13,4.05
2024012014,385.23,0.46,0.53,0.0,102.08,4.68,60.26,10.51,11.73,4.33
2024012015,557.47,0.46,0.52,0.0,102.13,4.48,51.5,12.23,14.47,4.25
2024012016,688.65,0.46,0.51,0.0,102.08,4.44,45.18,14.09,16.79,4.14
2024012017,721.28,0.46,0.51,0.0,101.99,4.49,41.73,15.48,18.1,4.13
2024012018,705.85,0.45,0.5,0.0,101.92,4.59,40.5,16.28,18.49,4.11
2024012019,612.0,0.45,0.49,0.0,101.9,4.63,40.18,16.54,18.05,4.04
2024012020,458.85,0.45,0.49,0.0,101.92,4.68,41.72,16.12,16.83,3.89
2024012021,261.65,0.45,0.49,0.0,101.97,4.71,45.25,14.96,14.57,3.37
2024012022,56.12,0.45,0.49,0.0,102.05,5.22,61.46,11.85,10.54,1.81
2024012023,0.0,0.45,0.49,0.0,102.14,5.02,67.13,9.95,8.89,1.82
2024012100,0.0,0.45,0.5,0.0,102.22,4.92,68.56,9.35,8.39,2.08
2024012101,0.0,0.45,0.5,0.0,102.27,4.84,69.8,8.85,8.01,2.44
2024012102,0.0,0.45,0.5,0.0,102.29,4.75,71.85,8.15,7.38,2.79
2024012103,0.0,0.45,0.51,0.0,102.32,4.66,73.71,7.5,6.96,3.28
2024012104,0.0,0.45,0.51,0.0,102.33,4.53,75.5,6.74,6.38,3.48
2024012105,0.0,0.45,0.51,0.0,102.34,4.35,76.48,5.97,5.65,3.54
2024012106,0.0,0.45,0.51,0.0,102.37,4.11,77.65,4.94,4.49,3.57
2024012107,0.0,0.45,0.51,0.0,102.38,3.87,78.06,4.01,3.65,3.72
2024012108,0.0,0.45,0.51,0.0,102.41,3.71,76.95,3.62,3.54,3.78
2024012109,0.0,0.45,0.51,0.0,102.41,3.65,76.46,3.48,3.54,3.83
2024012110,0.0,0.45,0.52,0.0,102.45,3.65,78.57,3.1,3.0,3.58
2024012111,0.0,0.45,0.52,0.0,102.51,3.68,81.31,2.74,2.67,3.58
2024012112,23.2,0.45,0.52,0.0,102.57,3.77,81.99,2.97,3.46,3.85
2024012113,201.0,0.45,0.52,0.0,102.63,4.01,78.22,4.52,5.98,3.87
2024012114,409.58,0.45,0.52,0.0,102.68,4.65,70.71,8.13,10.55,4.53
2024012115,571.42,0.45,0.51,0.0,102.71,5.58,62.92,12.6,14.96,5.11
2024012116,669.28,0.45,0.51,0.0,102.66,6.12,56.4,15.7,17.94,4.97
2024012117,694.75,0.45,0.5,0.0,102.57,6.39,53.3,17.25,19.37,4.82
2024012118,658.78,0.45,0.5,0.0,102.46,6.53,54.2,17.31,18.14,4.72
2024012119,582.85,0.45,0.49,0.0,102.42,6.63,57.79,16.53,16.37,4.46
2024012120,426.12,0.45,0.49,0.0,102.44,6.78,60.95,16.05,15.88,4.38
2024012121,234.18,0.45,0.49,0.0,102.49,6.93,64.71,15.46,15.13,4.1
2024012122,47.67,0.45,0.5,0.0,102.55,6.97,74.55,13.37,12.3,2.77
2024012123,0.0,0.45,0.5,0.0,102.61,6.86,81.89,11.71,10.81,2.61
2024012200,0.0,0.45,0.5,0.0,102.66,6.82,83.63,11.31,10.46,2.86
2024012201,0.0,0.45,0.51,0.0,102.68,6.77,85.1,10.94,10.13,2.64
2024012202,0.0,0.45,0.51,0.0,102.68,6.72,86.19,10.64,9.75,2.35
2024012203,0.0,0.45,0.51,0.0,102.68,6.75,85.02,10.91,9.99,2.51
2024012204,0.0,0.45,0.51,0.0,102.65,6.87,82.97,11.54,10.58,2.7
2024012205,0.0,0.45,0.51,0.0,102.64,7.03,82.34,12.0,11.06,2.59
2024012206,0.0,0.45,0.52,0.0,102.61,7.19,81.56,12.48,11.5,2.71
2024012207,0.0,0.45,0.52,0.0,102.59,7.34,81.51,12.8,11.85,2.72
2024012208,0.0,0.45,0.52,0.0,102.61,7.44,83.94,12.56,11.59,2.37
2024012209,0.0,0.45,0.52,0.0,102.62,7.56,83.14,12.95,12.2,2.46
2024012210,0.0,0.45,0.52,0.0,102.62,7.65,82.71,13.21,12.38,2.75
2024012211,0.0,0.45,0.52,0.0,102.63,7.72,82.87,13.32,12.44,2.82
2024012212,12.8,0.45,0.52,0.01,102.64,7.89,81.24,13.96,13.39,3.16
2024012213,93.15,0.45,0.52,0.03,102.66,8.4,75.64,16.04,16.24,3.89
2024012214,184.18,0.45,0.52,0.05,102.69,8.8,68.38,18.37,19.1,4.21
2024012215,278.7,0.45,0.51,0.12,102.72,8.61,60.5,19.99,20.63,4.94
2024012216,300.25,0.45,0.51,0.17,102.65,8.71,58.61,20.68,21.39,5.03
2024012217,229.1,0.45,0.5,0.14,102.53,8.81,59.43,20.62,20.77,4.81
2024012218,216.85,0.45,0.5,0.06,102.41,8.9,61.23,20.28,20.05,4.55
2024012219,258.33,0.45,0.5,0.05,102.36,9.09,63.12,20.12,19.9,4.41
2024012220,200.7,0.44,0.5,0.04,102.34,9.35,66.74,19.67,19.24,4.04
2024012221,109.75,0.44,0.5,0.02,102.37,9.47,70.4,19.02,18.4,3.57
2024012222,24.48,0.44,0.5,0.01,102.41,9.52,75.29,18.04,17.27,2.93
2024012223,0.0,0.44,0.5,0.02,102.48,9.53,78.32,17.44,16.75,2.81
2024012300,0.0,0.44,0.5,0.03,102.53,9.59,79.8,17.25,16.56,2.91
2024012301,0.0,0.44,0.51,0.09,102.54,9.64,80.68,17.16,16.41,3.1
2024012302,0.0,0.44,0.51,0.23,102.52,9.71,82.08,17.0,16.19,3.08
2024012303,0.0,0.44,0.51,0.28,102.5,9.79,83.84,16.79,15.95,2.97
2024012304,0.0,0.44,0.51,0.35,102.47,9.88,85.99,16.53,15.65,2.82
2024012305,0.0,0.44,0.51,0.49,102.44,9.97,88.99,16.13,15.17,2.54
2024012306,0.0,0.44,0.51,0.68,102.41,10.05,91.99,15.73,14.81,2.27
2024012307,0.0,0.44,0.51,0.63,102.38,10.13,92.7,15.73,14.81,2.3
2024012308,0.0,0.44,0.52,0.48,102.35,10.26,91.13,16.19,15.21,2.64
2024012309,0.0,0.44,0.52,0.27,102.31,10.4,90.3,16.54,15.52,2.96
2024012310,0.0,0.44,0.52,0.08,102.31,10.55,90.43,16.74,15.7,3.08
2024012311,0.0,0.44,0.52,0.04,102.33,10.68,91.32,16.78,15.74,3.03
2024012312,16.45,0.44,0.52,0.01,102.35,10.93,90.04,17.37,16.69,3.28
2024012313,133.23,0.44,0.52,0.01,102.36,11.61,84.55,19.33,19.36,3.93
2024012314,271.85,0.44,0.52,0.0,102.38,12.18,77.7,21.47,22.11,4.08
2024012315,405.35,0.44,0.51,0.01,102.39,12.13,69.75,23.18,23.93,4.8
2024012316,469.4,0.44,0.51,0.03,102.32,12.17,66.08,24.12,25.09,4.85
2024012317,493.6,0.44,0.5,0.05,102.2,12.3,64.58,24.66,25.6,4.53
2024012318,494.35,0.44,0.5,0.17,102.1,12.47,66.07,24.49,24.87,4.12
2024012319,327.33,0.44,0.49,0.15,102.04,12.71,67.94,24.33,24.7,4.03
2024012320,230.38,0.44,0.49,0.06,102.01,12.87,70.82,23.84,23.77,3.86
2024012321,134.4,0.44,0.49,0.03,102.02,13.06,75.56,23.01,22.53,3.27
2024012322,31.85,0.44,0.5,0.01,102.06,13.07,82.21,21.64,20.82,2.47
2024012323,0.0,0.44,0.5,0.01,102.12,13.05,86.65,20.77,20.01,2.58
2024012400,0.0,0.44,0.5,0.0,102.19,13.13,89.91,20.28,19.46,2.69
2024012401,0.0,0.44,0.5,0.0,102.23,13.26,94.15,19.7,18.94,2.47
2024012402,0.0,0.44,0.5,0.0,102.25,13.38,96.86,19.39,18.66,2.43
2024012403,0.0,0.44,0.51,0.0,102.23,13.51,98.27,19.31,18.63,2.65
2024012404,0.0,0.44,0.51,0.01,102.18,13.64,99.21,19.3,18.62,2.88
2024012405,0.0,0.44,0.51,0.01,102.12,13.69,99.76,19.26,18.56,2.87
2024012406,0.0,0.44,0.51,0.03,102.08,13.71,100.0,19.17,18.46,2.72
2024012407,0.0,0.44,0.51,0.03,102.06,13.69,100.0,19.08,18.36,2.54
2024012408,0.0,0.44,0.51,0.03,102.06,13.65,100.0,18.96,18.25,2.35
2024012409,0.0,0.44,0.51,0.04,102.06,13.59,100.0,18.87,18.17,2.25
2024012410,0.0,0.44,0.51,0.02,102.08,13.53,100.0,18.86,18.16,2.26
2024012411,0.0,0.44,0.51,0.01,102.1,13.47,100.0,18.9,18.2,2.34
2024012412,17.6,0.44,0.51,0.0,102.14,13.53,97.65,19.42,19.04,2.69
2024012413,137.8,0.44,0.52,0.0,102.18,13.96,92.06,20.88,21.09,3.2
2024012414,288.6,0.44,0.52,0.0,102.2,14.47,85.43,22.69,23.36,3.54
2024012415,416.4,0.44,0.51,0.0,102.2,14.59,77.51,24.44,25.02,4.34
2024012416,486.65,0.44,0.51,0.01,102.14,14.58,72.93,25.44,26.1,4.32
2024012417,532.35,0.44,0.5,0.01,102.06,14.65,70.2,26.15,26.87,4.0
2024012418,425.88,0.44,0.5,0.02,101.97,14.76,68.49,26.68,27.52,3.67
2024012419,320.88,0.44,0.49,0.04,101.92,14.84,68.34,26.8,27.39,3.33
2024012420,247.73,0.44,0.49,0.05,101.89,14.82,69.48,26.49,26.6,3.09
2024012421,141.23,0.44,0.49,0.04,101.88,15.02,74.57,25.52,25.01,2.52
2024012422,34.4,0.44,0.49,0.02,101.92,14.96,83.75,23.52,22.55,1.75
2024012423,0.0,0.44,0.5,0.01,102.0,14.66,88.44,22.3,21.54,2.08
2024012500,0.0,0.44,0.5,0.01,102.06,14.72,90.88,21.93,21.21,2.44
2024012501,0.0,0.44,0.5,0.0,102.08,14.76,93.45,21.52,20.83,2.55
2024012502,0.0,0.44,0.5,0.02,102.08,14.77,95.54,21.17,20.5,2.62
2024012503,0.0,0.44,0.5,0.01,102.07,14.79,97.08,20.93,20.28,2.63
2024012504,0.0,0.44,0.5,0.01,102.04,14.8,99.86,20.48,19.75,2.38
2024012505,0.0,0.44,0.51,0.02,102.0,14.78,100.0,20.26,19.58,2.35
2024012506,0.0,0.44,0.51,0.01,101.97,14.76,100.0,20.13,19.43,2.3
2024012507,0.0,0.44,0.51,0.0,101.92,14.74,100.0,19.99,19.27,2.21
2024012508,0.0,0.44,0.51,0.01,101.9,14.71,100.0,19.82,19.05,2.09
2024012509,0.0,0.44,0.51,0.02,101.88,14.63,100.0,19.57,18.8,1.86
2024012510,0.0,0.44,0.51,0.02,101.89,14.53,100.0,19.4,18.63,1.75
2024012511,0.0,0.44,0.51,0.01,101.93,14.44,100.0,19.3,18.51,1.75
2024012512,21.15,0.44,0.51,0.0,101.96,14.51,100.0,20.04,19.73,2.11
2024012513,179.1,0.44,0.51,0.0,101.97,15.08,92.38,22.04,22.49,2.98
2024012514,366.2,0.44,0.51,0.0,101.99,15.33,83.76,23.93,24.77,3.68
2024012515,526.55,0.44,0.51,0.01,101.99,15.16,75.56,25.47,26.46,4.08
2024012516,634.7,0.44,0.5,0.05,101.92,15.11,70.98,26.46,27.66,3.89
2024012517,669.42,0.44,0.5,0.12,101.84,15.21,68.35,27.2,28.53,3.49
2024012518,546.9,0.44,0.49,0.17,101.77,15.29,66.83,27.66,28.89,3.02
2024012519,460.23,0.43,0.49,0.2,101.72,15.29,66.42,27.76,28.62,2.52
2024012520,326.62,0.43,0.49,0.17,101.72,15.22,66.85,27.57,27.89,1.97
2024012521,197.93,0.43,0.49,0.12,101.74,15.5,71.27,26.79,26.37,1.22
2024012522,46.67,0.43,0.49,0.05,101.78,15.77,81.36,24.85,23.44,0.77
2024012523,0.0,0.43,0.49,0.04,101.83,14.84,83.26,23.47,22.28,0.82
2024012600,0.0,0.43,0.49,0.05,101.89,14.81,86.47,22.82,21.9,0.91
2024012601,0.0,0.43,0.49,0.05,101.94,14.84,89.09,22.37,21.58,1.02
2024012602,0.0,0.43,0.5,0.0,101.97,14.88,91.94,21.9,21.18,1.16
2024012603,0.0,0.43,0.5,0.07,101.97,14.97,94.56,21.54,20.93,1.39
2024012604,0.0,0.43,0.5,0.05,101.97,15.06,96.64,21.28,20.76,1.7
2024012605,0.0,0.43,0.5,0.02,101.93,15.04,98.7,20.91,20.36,1.81
2024012606,0.0,0.43,0.5,0.03,101.89,14.98,99.98,20.63,20.07,1.85
2024012607,0.0,0.43,0.5,0.04,101.82,14.89,100.0,20.36,19.77,1.82
2024012608,0.0,0.43,0.5,0.04,101.78,14.82,100.0,20.17,19.55,1.76
2024012609,0.0,0.43,0.5,0.04,101.75,14.76,100.0,19.98,19.35,1.59
2024012610,0.0,0.43,0.5,0.03,101.78,14.71,100.0,19.77,19.11,1.39
2024012611,0.0,0.43,0.51,0.02,101.84,14.63,100.0,19.44,18.65,1.24
2024012612,15.82,0.43,0.51,0.17,101.9,14.68,100.0,20.03,19.8,1.17
2024012613,121.75,0.43,0.51,0.13,101.96,15.37,93.05,22.23,22.63,2.0
2024012614,255.95,0.43,0.51,0.03,102.01,15.43,86.22,23.56,24.18,2.21
2024012615,383.2,0.43,0.51,0.0,102.03,15.15,79.51,24.61,25.25,2.47
